Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,1,1,12,0,2,0,-0.112476759,50,0.492628011,0
0,2,1,19,1,2,0,-0.54724312,50,-0.081664616,0
0,9,1,21,0,1,1,1.993802396,71,0.707987746,1
1,1,1,51,1,2,0,1.253588028,50,0.51655687,0
1,1,1,22,1,2,0,0.459285699,50,-1.110605572,0
1,0,1,31,0,2,1,-0.421362559,59,1.38996024,0
0,12,1,51,0,1,1,0.22500003,71,1.282280372,0
1,1,1,22,1,2,0,-1.604364809,71,-0.548277375,0
0,6,1,7,0,1,1,-1.604364809,54,-0.512384086,0
0,1,1,5,1,2,0,-0.666018907,50,-0.512384086,0
0,11,1,21,0,0,1,-1.604364809,23,-0.679886102,0
0,1,1,36,1,2,0,-0.25153553,50,-0.249166632,0
0,1,1,49,1,2,0,-0.155678371,50,0.707987746,0
1,2,1,13,0,2,1,-1.604364809,23,-0.009878038,0
0,2,1,27,0,1,1,-1.604364809,54,-0.033806897,0
1,6,1,21,0,0,1,0.400041047,71,-0.620063954,0
0,1,1,7,1,2,0,0.534745279,50,0.229410557,0
0,10,1,40,0,1,1,0.348588728,23,0.9712052,0
1,2,1,14,1,2,0,-0.219105672,50,-1.134534432,0
0,7,1,22,0,0,1,0.218067145,23,-0.380775359,0
1,7,1,41,0,1,1,0.283499826,23,-0.261131062,0
1,3,1,14,1,2,0,-0.549363093,50,-1.433645175,0
0,5,1,51,0,1,1,1.00927546,23,1.090849497,1
0,1,1,51,1,2,0,2.784838821,50,0.361019284,0
0,7,1,21,0,0,1,1.447135836,71,-0.835423689,0
0,7,1,21,0,1,1,-0.495790802,71,-0.572206235,0
0,3,1,32,0,1,1,0.61404373,23,-1.565253902,1
0,5,1,21,0,1,1,0.159223569,22,-1.074712283,1
0,1,1,11,1,2,0,-0.062227668,59,1.031027348,0
1,2,1,29,1,2,0,-0.193207624,50,-0.105593475,0
1,1,1,42,1,2,1,-1.604364809,50,-0.955067986,0
0,4,1,38,1,1,0,0.187012405,23,0.815667613,0
1,1,1,22,1,2,0,-0.056154232,50,-0.069700186,0
1,2,1,46,1,2,0,-0.072311864,50,0.696023316,0
0,1,1,45,0,2,1,-0.054378038,50,0.743881035,0
1,3,1,40,0,2,1,-0.199051873,50,-0.835423689,0
1,6,1,7,1,1,0,0.536693363,71,0.576379019,0
0,3,1,21,0,1,1,-0.410017839,116,-0.990961275,0
0,7,1,3,1,1,1,1.067087697,71,0.277268276,0
1,8,1,21,0,1,1,3.773032738,71,-1.553289472,0
1,5,1,29,1,1,0,-0.054721817,71,-0.703814962,0
0,11,1,41,0,1,0,0.353458937,23,-0.667921672,0
0,3,1,21,0,1,1,2.736881593,23,0.396912573,0
0,4,1,13,1,1,0,-1.604364809,23,-0.249166632,0
0,2,1,30,1,2,0,-0.356216361,50,0.002086392,0
0,6,1,51,1,1,0,0.05568867,71,-0.967032416,0
0,1,1,41,1,2,0,-0.411392956,50,1.330138091,0
0,6,1,7,0,1,1,0.179850334,71,0.480663581,0
0,2,1,30,1,2,0,0.323664721,50,0.049944111,0
0,10,1,41,0,1,1,0.200706285,23,1.521568967,0
0,7,1,21,0,1,1,0.391561155,71,-1.314000877,0
0,5,1,46,0,1,1,0.083420209,23,-1.493467323,0
1,5,1,24,0,1,0,-0.864952593,50,-1.242214299,0
0,1,1,12,1,2,0,-0.064061158,50,-0.177380054,0
1,2,1,10,0,2,1,-0.252337682,50,0.384948143,0
0,4,1,21,0,1,1,0.665667938,71,0.408877003,1
0,1,1,30,0,2,0,-0.000977636,50,-1.421680745,0
0,9,1,51,0,1,1,0.582129541,74,-1.720791488,0
1,1,1,21,1,2,0,2.993512923,50,-0.967032416,0
1,5,1,23,0,1,1,0.126335339,23,-1.314000877,0
1,8,1,21,0,1,1,3.42719065,71,0.026015251,1
0,7,1,21,1,1,0,0.713453276,71,-0.895245837,0
1,3,1,23,0,2,1,0.545631627,59,-0.955067986,0
1,11,1,31,1,1,0,0.301376356,27,-0.177380054,0
1,2,1,11,1,2,0,-0.263109437,50,-0.584170664,0
0,2,1,51,1,2,0,-0.495561615,50,1.342102521,0
1,6,1,21,0,1,1,-0.121586913,71,-0.620063954,0
0,12,1,21,1,1,0,0.891301825,22,0.157623978,0
0,12,1,21,0,1,1,0.827072372,71,0.026015251,0
1,5,1,16,1,1,0,0.109719334,23,-0.105593475,0
1,4,1,21,0,1,1,0.179964927,23,-0.464526367,1
1,3,1,21,1,2,0,0.526150794,50,-1.373823026,0
1,1,1,31,1,2,0,-0.053747776,50,0.815667613,0
1,1,1,12,1,2,0,0.303840108,49,1.545497826,0
0,1,1,52,0,2,1,-0.312212596,50,0.372983713,0
1,2,1,7,1,2,0,0.054256256,50,-1.553289472,0
1,6,1,27,1,1,0,-1.604364809,71,0.420841432,0
0,5,1,23,1,1,1,-1.604364809,55,0.253339416,0
0,9,1,21,1,1,0,1.124670748,71,0.995134059,0
0,7,1,51,1,1,0,-0.276860614,71,-1.684898199,0
0,7,1,51,0,1,1,0.938399604,23,0.51655687,0
0,0,1,52,0,2,0,-1.604364809,59,-0.990961275,0
0,0,1,41,1,2,0,0.843974859,59,0.767809894,0
0,7,1,32,0,1,1,-0.260301905,52,-0.177380054,0
0,5,1,51,1,1,0,-1.604364809,71,1.198529364,0
0,6,1,46,0,0,1,-1.604364809,54,0.672094456,0
0,10,1,40,1,1,1,0.176183354,71,1.222458224,0
0,6,1,51,0,1,1,0.514175811,23,-0.727743821,0
0,9,1,41,0,1,1,0.067491763,23,-0.931139126,0
0,7,1,21,1,1,0,-0.106918991,94,-1.577218331,0
1,1,1,23,1,2,0,0.299428272,59,1.258351513,0
1,2,1,27,1,2,0,0.887978624,50,-1.732755918,0
0,6,1,21,0,1,1,0.278400432,23,1.521568967,0
0,7,1,36,0,1,1,0.63724884,71,0.995134059,1
0,2,1,32,1,2,0,-1.604364809,50,-0.34488207,0
1,1,1,42,0,2,0,1.109372565,71,1.38996024,0
0,12,1,29,0,1,1,1.287335706,23,0.995134059,0
1,1,1,21,1,2,0,0.850105592,50,0.181552838,0
1,5,1,43,1,1,0,-1.604364809,71,-1.397751886,0
0,2,1,49,0,2,1,-0.223059136,50,-1.290072018,0
1,1,1,18,1,2,0,0.491830149,50,-1.660969339,0
1,1,1,21,0,1,1,-0.265745079,23,-0.033806897,0
0,11,1,42,1,1,0,-0.159918317,71,1.653177694,0
1,5,1,26,0,1,1,-1.604364809,54,1.330138091,0
0,1,1,7,1,2,0,0.193544214,50,1.485675678,0
1,1,1,14,1,2,0,0.342400699,50,-1.146498861,0
1,1,1,36,1,2,0,-0.135108903,50,0.672094456,0
0,1,1,30,1,2,0,0.085654775,50,-0.835423689,0
1,2,1,40,0,2,1,-0.06469142,50,0.372983713,0
0,9,1,41,0,1,1,-1.604364809,71,-1.230249869,1
0,2,1,21,1,2,0,0.783641573,50,-0.524348516,0
1,1,1,27,1,2,0,0.233250736,50,-0.667921672,0
0,12,1,27,0,1,1,-1.604364809,23,-0.632028383,0
0,1,1,44,1,2,0,-1.604364809,50,-1.026854564,0
1,4,1,22,1,1,0,-0.372832366,54,0.719952175,0
0,8,1,7,0,1,1,-1.604364809,71,0.217446127,0
1,10,1,21,1,1,0,0.116480329,71,0.408877003,0
1,1,1,29,1,2,0,1.014546744,50,-0.225237773,0
0,10,1,21,0,1,1,1.747942821,22,0.253339416,0
0,2,1,7,1,2,0,0.001486116,50,-0.404704219,0
0,5,1,21,0,1,1,0.459514885,22,0.408877003,0
1,1,1,33,0,2,0,0.167015903,50,-1.601147191,0
1,4,1,23,0,1,1,-1.604364809,54,1.007098489,0
0,5,1,41,1,1,0,-1.604364809,23,-1.672933769,0
1,0,1,41,1,2,0,-0.097121278,59,-1.337929737,0
0,2,1,29,1,2,0,-0.727899201,50,0.600307878,0
1,2,1,41,0,2,1,-0.086292227,50,0.0858374,1
1,2,1,33,0,2,0,1.818303007,50,0.851560902,0
0,11,1,2,0,0,1,-0.98120733,71,-0.069700186,0
1,2,1,2,1,2,0,-0.372946959,50,-1.684898199,0
1,2,1,51,1,1,0,0.805643455,23,-0.368810929,0
1,1,1,33,1,2,0,0.784558318,50,-0.751672681,0
0,7,1,51,1,1,0,0.179563851,23,-1.110605572,0
0,1,1,3,0,2,1,0.052651952,50,-0.105593475,0
0,6,1,51,0,1,1,1.200760591,52,0.588343448,1
1,1,1,46,1,2,0,0.354203792,50,-1.074712283,0
0,2,1,27,1,2,0,0.858069815,50,-0.440597508,0
1,7,1,21,1,1,0,1.239550368,94,0.026015251,0
0,1,1,14,1,2,0,0.16472404,50,-0.392739789,0
1,4,1,21,1,1,0,-1.604364809,71,0.468699151,0
0,5,1,21,0,1,1,-0.005274879,23,-1.002925705,0
0,2,1,29,1,2,0,0.293526726,50,0.923347481,0
1,3,1,3,1,2,0,-1.604364809,50,-1.266143159,0
0,11,1,41,0,1,1,0.421871039,10,-0.141486765,0
0,2,1,4,1,2,0,-0.248957185,50,1.222458224,0
1,1,1,46,1,2,0,0.389383885,50,-0.476490797,0
0,1,1,22,1,2,0,-0.23234118,50,0.349054854,0
1,1,1,21,1,2,0,0.394884356,50,0.444770292,0
0,1,1,51,0,2,1,1.242071417,50,-1.062747853,0
0,3,1,24,0,1,1,-1.604364809,71,0.325125995,0
0,8,1,21,0,1,1,1.646699784,78,-0.632028383,0
0,2,1,2,1,2,0,0.486444272,50,1.222458224,0
0,10,1,38,0,1,1,0.270722692,71,0.600307878,0
1,1,1,41,1,2,0,0.054657332,50,-0.117557905,0
0,3,1,36,1,2,0,-0.504156101,54,-1.62507605,0
1,6,1,21,1,1,0,0.54408462,71,-1.086676713,0
1,1,1,26,0,2,1,0.280176625,49,1.629248834,0
1,1,1,20,0,2,1,-0.0416582,50,0.121730689,0
0,5,1,21,0,1,1,0.258289336,23,-1.361858596,0
0,4,1,10,0,1,1,5.927956679,23,0.480663581,0
1,6,1,21,0,1,1,1.102382383,23,0.002086392,0
1,1,1,52,1,2,0,0.275879383,50,1.473711248,0
1,1,1,42,0,2,1,0.060386989,50,-1.014890134,0
0,1,1,6,0,2,1,-0.089099759,50,0.026015251,0
0,2,1,31,0,2,1,-1.604364809,50,0.169588408,1
1,2,1,7,0,2,1,0.19595067,50,-0.452561937,0
0,7,1,21,0,0,1,1.28143416,23,0.600307878,0
0,5,1,43,0,1,0,-1.604364809,23,0.51655687,0
0,4,1,21,0,1,1,-0.104856315,71,-1.445609604,1
0,7,1,16,0,1,1,-0.223746695,71,-1.660969339,0
0,4,1,21,0,1,0,1.707835223,71,-0.153451194,0
1,1,1,36,1,2,0,1.473492257,50,-0.512384086,0
0,0,1,13,0,2,1,-1.604364809,59,-0.34488207,0
0,5,1,21,0,1,1,1.062446675,71,1.246387083,1
0,7,1,41,1,1,0,1.431493873,71,-1.242214299,0
0,9,1,29,0,1,1,0.774646012,23,-1.349894167,0
0,6,1,23,1,1,0,0.071674413,23,-1.397751886,0
0,2,1,2,1,2,0,0.52821347,50,0.767809894,0
1,5,1,36,1,1,0,-1.604364809,23,0.265303846,0
0,1,1,26,1,2,0,-0.161236138,50,-1.660969339,0
0,5,1,33,0,0,1,0.119115971,23,1.090849497,0
0,1,1,30,0,2,0,0.28911489,50,-1.062747853,0
1,1,1,2,1,2,0,0.158421417,50,1.38996024,0
1,10,1,21,0,1,1,0.569982669,54,-1.505431753,1
1,11,1,21,1,1,0,1.315239135,23,1.36603138,0
1,6,1,21,0,0,1,0.909006465,71,-0.967032416,1
0,2,1,36,1,2,0,0.582416024,50,0.5285213,0
0,1,1,46,1,2,0,-0.229247165,50,0.313161565,0
1,0,1,30,0,2,1,0.439690272,59,-0.476490797,0
1,7,1,22,0,1,1,-1.604364809,23,0.265303846,0
1,6,1,38,1,1,0,-0.303045145,71,-1.529360612,0
0,1,1,5,0,2,1,-0.031115631,50,-1.62507605,0
1,5,1,21,0,1,1,1.546545382,71,1.246387083,0
0,7,1,21,0,1,1,0.077919739,23,-0.584170664,1
1,1,1,27,1,2,0,0.052709248,50,-0.560241805,0
1,5,1,21,1,1,0,1.330365429,29,0.408877003,0
1,1,1,18,1,2,0,0.128741795,50,1.234422653,0
0,10,1,32,0,1,1,1.077744859,71,-0.380775359,0
0,2,1,6,0,2,1,0.379872655,23,-0.620063954,1
0,1,1,23,1,2,0,0.2989699,50,1.318173662,0
1,1,1,12,1,2,1,-0.284996726,50,1.354066951,0
0,7,1,21,1,1,0,-0.18157642,23,0.037979681,0
0,9,1,21,0,1,1,-1.604364809,52,1.545497826,0
0,10,1,24,0,1,1,-1.604364809,54,0.408877003,0
0,7,1,7,1,1,0,0.511139093,40,-0.847388118,0
0,1,1,51,1,2,0,0.838531685,50,0.731916605,0
0,5,1,21,0,1,1,0.181741121,71,-1.433645175,0
0,6,1,7,1,1,0,-0.547816086,23,-1.062747853,0
0,3,1,7,0,1,1,0.61404373,71,1.461746818,0
0,1,1,31,0,2,1,-0.715924218,50,1.114778356,0
0,0,1,6,0,1,1,-1.604364809,54,1.497640107,0
1,2,1,51,0,1,1,1.264359782,71,-1.325965307,0
1,8,1,51,1,1,0,0.862596244,109,0.193517268,0
1,4,1,51,0,1,1,0.213082344,23,1.174600505,0
1,1,1,51,0,2,0,-0.37592638,50,0.337090424,0
1,1,1,50,0,2,1,0.028530097,50,-1.302036448,0
0,10,1,51,1,1,0,0.240069027,71,-1.433645175,0
0,3,1,10,1,2,0,-1.604364809,50,-0.799530399,0
0,2,1,21,1,2,0,0.608084887,50,0.851560902,0
0,11,1,51,0,1,1,0.598573657,109,0.564414589,0
0,5,1,25,0,1,1,-1.604364809,23,-1.64900491,0
0,2,1,7,0,2,0,-0.244258866,50,-0.476490797,0
1,4,1,41,1,1,0,-0.22065268,23,0.432805862,0
1,6,1,48,0,1,1,1.538008194,71,0.839596473,1
1,1,1,36,1,2,0,0.192398282,51,-1.361858596,0
1,1,1,41,1,2,0,0.41533923,50,-1.20632101,0
0,8,1,31,0,0,1,0.9251068,23,-1.708827058,0
1,6,1,41,1,1,0,0.193372324,23,-1.696862629,0
0,3,1,29,0,1,1,-1.604364809,71,1.270315943,0
0,8,1,21,0,1,1,1.267797577,71,-0.3568465,0
0,9,1,48,1,1,0,0.353516233,23,-0.883281407,0
0,1,1,17,0,1,1,-0.68567163,23,1.294244802,1
1,2,1,36,1,2,0,0.346239569,50,-1.553289472,0
1,8,1,51,0,1,1,0.76215536,23,0.696023316,0
1,3,1,32,0,1,1,0.067663653,23,-1.086676713,0
0,5,1,10,0,1,1,-1.604364809,54,1.150671645,0
0,5,1,21,0,0,1,0.404853958,23,0.612272308,0
0,4,1,21,0,1,1,0.026180937,71,0.588343448,1
0,2,1,12,0,1,1,0.115219805,60,1.629248834,1
1,4,1,36,1,1,0,-0.089844614,19,1.557462256,0
0,1,1,50,1,2,0,-1.604364809,59,-0.488455227,0
0,1,1,3,1,2,0,0.319195589,59,0.169588408,0
1,2,1,7,0,2,1,0.458311657,50,1.665142123,0
1,2,1,21,1,2,0,-0.064806014,50,0.875489762,0
0,2,1,21,0,1,1,-0.178596999,22,-0.105593475,0
1,1,1,7,0,2,1,0.352026522,50,0.863525332,0
1,1,1,10,0,2,0,-0.341949515,50,-1.613111621,0
0,1,1,23,0,1,1,-0.604883468,23,-0.548277375,1
1,3,1,50,0,1,0,0.176011464,71,0.361019284,0
1,1,1,50,0,2,1,0.563737343,50,-0.021842467,0
0,1,1,44,1,2,0,-0.029110251,50,-0.201308913,0
0,2,1,3,1,2,0,-0.212172788,50,0.815667613,0
1,1,1,31,0,2,1,-0.811151115,50,1.234422653,0
1,7,1,19,1,1,0,0.866091335,71,-0.368810929,0
0,6,1,22,0,0,1,-1.604364809,71,0.193517268,0
0,5,1,21,0,1,1,0.652375134,23,-0.488455227,1
1,4,1,0,1,1,0,-1.604364809,97,-1.517396183,0
0,9,1,21,0,1,1,0.889239149,71,-0.404704219,0
1,8,1,12,1,1,0,0.00727307,50,0.815667613,0
1,1,1,38,1,2,0,0.82592644,50,1.509604537,0
0,7,1,21,0,0,1,0.698269686,71,-0.931139126,0
0,2,1,27,1,2,0,-1.604364809,50,0.145659549,0
0,3,1,51,0,2,1,1.774299242,50,1.40192467,1
0,2,1,25,0,2,1,-1.604364809,50,-0.739708251,1
1,3,1,21,0,1,1,0.907115678,71,1.330138091,0
0,3,1,21,0,2,1,0.618742049,50,-1.242214299,0
0,5,1,7,1,1,0,0.077346773,23,1.533533397,0
0,6,1,10,0,1,1,-1.604364809,23,1.282280372,0
1,1,1,51,0,2,1,1.10243968,50,0.480663581,0
0,5,1,51,0,1,1,0.119860827,23,1.653177694,0
1,2,1,24,1,2,0,-0.225981261,50,1.007098489,0
1,10,1,19,0,0,1,0.276452348,71,0.648165597,0
1,4,1,21,0,1,1,0.213426123,23,1.36603138,0
1,5,1,21,0,1,1,-0.500603713,68,-0.500419656,0
1,3,1,21,0,1,1,-1.604364809,54,1.222458224,0
0,2,1,41,1,2,0,-0.110700565,59,1.330138091,0
0,3,1,21,0,1,1,-0.232742256,23,-1.266143159,1
0,2,1,21,1,2,0,0.725542852,50,0.755845465,0
0,1,1,24,1,2,0,-0.065550869,50,1.294244802,0
0,1,1,5,0,2,1,-1.604364809,50,0.839596473,0
0,2,1,51,1,2,0,0.285505206,50,0.624236738,0
0,5,1,21,1,1,0,0.178589809,71,0.444770292,0
1,1,1,21,1,2,0,0.004236352,50,-0.584170664,0
0,4,1,52,0,1,1,-0.289809638,50,-0.560241805,0
0,8,1,21,1,1,0,-1.604364809,23,-0.464526367,0
1,1,1,31,0,2,1,0.115219805,59,-0.021842467,0
1,4,1,21,0,1,1,-0.389849447,71,0.779774324,0
1,1,1,51,1,2,0,0.44307077,59,0.983169629,0
1,8,1,42,0,1,1,0.447654495,71,-0.715779391,0
0,11,1,51,0,1,1,1.846206436,109,1.712999842,0
1,3,1,22,0,1,1,0.24803325,50,-0.560241805,0
1,1,1,22,1,2,0,0.005840655,50,-1.170427721,0
0,1,1,31,0,2,1,-0.710652934,59,0.719952175,0
0,4,1,21,0,1,1,2.278852824,23,-0.213273343,1
0,11,1,36,1,1,0,-0.036386916,71,0.851560902,0
0,0,1,23,0,2,1,-1.604364809,59,0.10976626,0
0,6,1,21,1,1,1,0.955302092,23,0.384948143,0
1,5,1,21,0,0,1,0.490798811,71,1.174600505,0
0,10,1,42,1,1,0,0.013403802,71,-0.919174697,0
0,5,1,33,0,1,1,-1.604364809,23,-1.457574034,0
0,9,1,51,0,1,1,0.533140975,23,1.066920637,0
0,9,1,38,0,1,0,-1.604364809,23,0.169588408,0
0,3,1,41,0,1,1,-0.029282141,66,1.36603138,0
1,2,1,38,1,2,0,-1.604364809,50,-0.919174697,0
1,1,1,21,0,2,1,0.951119442,50,-0.105593475,0
1,2,1,0,1,2,0,-1.604364809,50,-0.33291764,0
1,1,1,3,1,2,0,-0.117117781,50,-1.481502894,0
1,12,1,50,0,1,1,-1.604364809,10,1.174600505,1
0,7,1,21,0,1,1,0.713911649,71,-1.373823026,1
0,6,1,43,0,1,1,-1.604364809,71,0.791738754,0
0,7,1,46,0,0,1,0.288255442,23,-0.596135094,0
1,2,1,21,1,2,0,0.740898333,50,-0.440597508,0
0,10,1,21,0,1,1,1.257942567,23,-1.493467323,0
1,1,1,30,1,2,0,-0.195900562,50,-0.165415624,0
0,3,1,7,1,2,0,0.25806015,50,1.521568967,0
0,2,1,40,0,2,1,0.059011871,50,0.983169629,0
1,2,1,36,1,2,0,-0.048648381,50,0.983169629,0
1,5,1,7,0,1,1,-1.604364809,22,-1.505431753,1
1,10,1,36,1,1,0,1.249348082,71,0.157623978,0
1,5,1,30,0,1,0,0.301433652,50,-0.297024351,0
0,7,1,21,0,0,1,0.457337615,24,-1.553289472,0
0,6,1,5,1,1,1,-0.494587574,23,0.09780183,0
1,6,1,51,1,1,1,0.883108416,23,1.054956208,0
0,1,1,7,0,2,1,0.095567082,50,1.689070983,0
1,1,1,21,0,1,1,-0.028479989,23,0.588343448,1
1,7,1,21,1,1,0,0.346927128,71,1.054956208,0
1,4,1,21,0,1,1,-0.115055104,101,1.282280372,1
0,1,1,21,0,2,1,2.190329626,50,0.133695119,0
0,1,1,5,1,2,0,-0.343611116,50,0.313161565,0
0,2,1,23,0,1,1,-0.336735528,23,1.701035413,0
0,6,1,21,0,1,1,0.792809024,71,0.325125995,0
0,6,1,21,1,1,0,-0.058388798,71,-0.715779391,0
0,1,1,24,0,2,0,-0.010889943,50,-0.069700186,0
0,1,1,41,1,2,0,-0.251191751,59,-0.32095321,0
0,8,1,31,1,1,0,1.594731796,71,-0.907210267,0
0,5,1,6,1,1,1,-0.527991473,23,0.07387297,0
1,1,1,16,1,2,0,-0.430587307,50,-0.620063954,0
0,1,1,22,1,2,0,0.551189394,50,-0.76363711,0
0,12,1,21,0,0,1,0.72290721,23,0.696023316,0
1,1,1,2,1,2,0,-0.080104197,50,0.94727634,0
0,7,1,50,0,1,1,0.331628944,71,0.887454191,0
0,8,1,38,0,1,1,0.747602031,71,-1.361858596,1
1,1,1,33,0,2,1,-1.604364809,59,-0.308988781,0
1,2,1,12,1,2,0,0.041364528,50,1.007098489,0
0,2,1,7,1,2,0,0.419120804,49,1.413889099,0
1,5,1,51,0,1,1,0.126965601,71,-1.278107588,0
0,6,1,22,0,1,1,-0.076093438,55,0.923347481,1
1,1,1,2,1,2,0,-0.389677557,50,-1.254178729,0
1,5,1,21,0,1,1,-0.297601971,101,-1.433645175,0
0,2,1,21,0,2,1,0.899609827,71,-1.182392151,1
0,1,1,21,1,2,0,1.065941766,50,0.95924077,0
0,6,1,21,0,1,1,0.515207149,97,0.10976626,1
1,3,1,29,1,1,0,1.123009148,71,-1.517396183,0
0,5,1,46,0,1,1,-0.375124228,116,1.557462256,0
0,1,1,51,1,2,0,0.320857189,50,-0.105593475,0
1,5,1,46,0,1,1,-0.591934444,23,-0.643992813,0
0,1,1,19,0,2,1,0.178360623,50,1.413889099,0
1,1,1,4,1,2,0,-1.604364809,49,0.468699151,0
1,1,1,31,1,2,0,0.098145427,50,-0.943103556,0
1,5,1,10,0,1,1,-0.031058335,23,-0.057735757,1
1,1,1,49,1,2,0,-0.231710918,50,-0.643992813,0
0,9,1,11,1,1,0,-0.081823094,23,1.605319975,0
1,1,1,34,1,2,0,-0.099355844,50,-0.77560154,0
0,4,1,51,0,1,1,0.420324032,23,0.684058886,0
0,7,1,25,0,1,1,-1.604364809,71,-1.314000877,0
1,6,1,21,0,1,1,1.165122126,23,0.827632043,1
1,1,1,21,1,2,0,0.400614012,50,-0.368810929,0
1,4,1,23,1,1,0,-0.048591085,71,0.217446127,0
1,1,1,14,0,2,0,0.024118261,50,0.444770292,0
0,2,1,41,1,1,0,-1.604364809,54,-1.361858596,0
1,6,1,41,0,1,1,0.024175557,52,0.432805862,1
0,5,1,27,0,1,1,-0.116086442,23,-0.189344484,0
0,8,1,21,0,1,1,-0.298232234,23,0.049944111,0
0,1,1,12,1,2,1,0.497445213,50,-0.488455227,0
0,1,1,20,1,2,0,-0.039309041,50,0.995134059,0
1,5,1,21,0,1,1,0.176126057,23,-0.919174697,0
1,1,1,51,0,2,1,0.54391273,50,0.887454191,0
0,1,1,7,0,2,1,0.878238207,50,1.653177694,0
0,1,1,3,0,2,1,0.080326194,50,-1.20632101,0
1,4,1,33,0,1,1,-1.604364809,55,0.636201167,0
0,2,1,8,0,2,1,-1.604364809,55,0.5285213,0
0,5,1,21,1,1,0,0.040505079,23,0.827632043,0
1,3,1,24,0,1,1,-1.604364809,52,0.049944111,0
0,4,1,38,0,1,1,-0.289465859,23,-1.314000877,1
0,2,1,24,1,2,0,-0.054206148,50,0.995134059,0
0,3,1,21,0,1,1,0.113500908,50,-0.859352548,0
0,1,1,3,1,2,0,0.345609307,50,-0.691850532,0
1,1,1,51,1,2,0,0.341140174,50,1.234422653,0
1,12,1,36,0,1,1,0.396374066,71,-0.931139126,0
1,2,1,49,1,2,0,-0.148401707,50,-1.122570002,0
0,4,1,41,0,1,1,-0.244258866,23,-1.541325042,1
0,12,1,19,0,1,0,-0.133332709,67,0.026015251,0
1,8,1,46,1,1,0,0.97420996,23,0.07387297,0
0,3,1,9,0,1,1,0.832802029,23,-0.632028383,1
0,8,1,22,0,1,1,0.746055024,71,0.07387297,0
0,5,1,21,0,1,1,0.336499152,71,1.186564935,0
1,2,1,29,1,2,0,-0.325390807,50,-1.397751886,0
0,8,1,23,0,1,1,0.142034599,109,0.037979681,0
0,11,0,21,0,1,1,0.758431083,71,-0.093629046,0
1,4,1,21,0,1,1,1.329792464,109,1.473711248,0
0,5,1,32,0,1,1,-1.604364809,60,-0.225237773,1
1,1,1,36,1,2,0,0.65077083,50,-1.589182761,0
1,9,1,21,0,1,1,0.289573263,71,1.054956208,1
0,6,1,51,0,1,1,1.154121185,71,-0.572206235,1
0,1,1,20,0,2,0,-1.604364809,50,-0.584170664,0
1,1,1,21,0,2,1,0.947738945,50,-0.643992813,0
0,2,1,11,1,2,0,0.320055037,50,1.485675678,0
1,2,1,30,1,2,0,0.49331986,50,-1.349894167,0
0,2,1,3,1,2,0,-0.269813136,50,1.569426686,0
1,1,1,4,1,2,0,-0.639318706,50,-1.433645175,0
1,6,1,7,1,1,0,-0.168398209,40,-0.895245837,0
0,1,1,41,1,2,0,-0.253197131,50,0.731916605,0
1,1,1,22,1,2,0,0.050589275,50,0.480663581,0
0,2,1,33,0,2,1,0.287510586,23,0.887454191,0
1,5,1,30,0,1,1,0.609631894,52,1.019062918,0
1,1,1,4,1,2,0,-0.010087791,50,1.437817959,0
0,6,1,43,1,1,0,-1.604364809,71,-0.165415624,0
0,3,1,2,1,2,0,-1.604364809,50,0.803703183,0
0,3,1,6,0,2,1,-0.391568344,50,1.282280372,0
0,1,1,7,1,2,0,0.299313679,50,-1.409716315,0
0,2,1,21,1,2,0,-0.153558398,50,0.313161565,0
1,1,1,15,0,2,1,-0.258525712,50,0.648165597,0
0,2,1,7,0,2,0,-0.209537146,50,1.677106553,0
1,2,1,31,1,2,0,-0.08440144,71,1.234422653,0
1,5,1,21,1,1,0,0.296506147,23,1.449782388,0
0,2,1,45,1,2,0,0.325727397,50,0.432805862,0
0,6,1,22,0,1,1,0.745367465,71,1.605319975,0
0,10,1,41,0,1,1,0.253533721,71,-0.715779391,0
1,2,1,36,1,2,0,-1.604364809,51,-0.273095492,0
1,6,1,14,0,1,1,-1.604364809,54,-0.368810929,0
1,6,1,21,1,1,0,-0.186790408,23,-1.421680745,0
1,9,1,51,0,1,1,-1.604364809,73,0.301197135,0
1,1,1,23,1,2,0,-0.252223089,50,1.497640107,0
0,1,1,31,0,1,1,0.420725108,23,1.019062918,0
0,12,1,21,0,1,1,-0.223975881,101,1.437817959,0
1,1,1,41,1,2,0,-0.741593081,50,-0.141486765,0
1,3,1,21,0,1,1,1.295070743,71,0.456734721,1
1,6,1,21,0,1,1,0.696550789,23,1.473711248,0
0,7,1,21,0,1,1,0.43338765,71,-0.727743821,1
1,5,1,21,0,1,1,1.148391528,23,0.229410557,0
0,5,1,6,0,1,1,-0.143817981,71,-1.517396183,1
0,2,1,21,1,2,0,-0.066238428,50,-0.895245837,0
1,6,1,7,0,1,1,0.10610965,23,-0.512384086,0
0,7,1,51,0,1,1,1.33987666,70,-0.141486765,1
0,6,1,36,0,1,1,0.454644676,71,0.552450159,0
0,1,1,28,0,2,1,-0.10795033,59,1.270315943,0
1,1,1,49,0,2,0,-0.607691,50,-0.285059921,0
0,1,1,30,1,2,0,0.150514491,50,-1.589182761,0
1,1,1,12,0,2,0,-0.51452678,50,0.839596473,0
0,1,1,46,0,2,1,0.153092836,50,-0.883281407,0
