Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,1,1,14,0,2,1,-1.645728962,49,0.044637919,1
1,2,1,21,0,1,1,0.134143141,22,0.008838483,0
1,1,1,36,1,2,0,-0.029111742,49,1.440815926,0
1,6,1,51,1,1,0,0.459065624,23,0.58162946,0
1,10,1,21,0,1,0,0.575525085,69,-1.649868722,0
1,1,1,33,1,2,0,-1.645728962,58,-1.077077745,0
0,2,1,14,1,2,0,-0.689009495,49,0.056571064,0
1,1,1,51,1,2,0,-0.038635434,58,-0.194024988,0
0,6,1,22,0,1,1,-1.645728962,23,-0.611685076,0
1,7,1,27,0,1,1,1.07263826,49,1.035088984,0
0,9,1,23,0,0,1,-0.554149322,72,-1.649868722,0
0,6,1,46,1,1,0,-0.268497368,114,1.094754711,0
0,10,1,4,0,1,1,0.078176757,23,1.130554147,1
1,1,1,7,0,2,1,-0.065207708,49,-0.122426116,0
1,1,1,36,1,2,0,0.219327269,49,-0.802615401,0
0,6,1,21,0,1,1,0.414445366,69,-0.146292407,1
1,2,1,2,1,2,0,-0.059975557,49,-1.303807506,0
1,2,1,23,1,2,0,0.636664832,58,1.094754711,0
0,2,1,24,1,2,0,-1.645728962,53,0.474231152,0
1,12,1,21,0,1,0,1.230660992,69,0.271367681,0
0,1,1,24,1,2,0,0.279996711,49,-1.614069286,0
1,12,1,13,1,1,0,-1.645728962,69,-0.24175757,0
1,10,1,22,0,1,1,3.142571433,23,-0.981612582,1
1,4,1,21,0,1,1,0.245664391,23,0.175902518,1
1,5,1,28,0,1,1,0.408566544,69,-1.637935576,0
0,4,1,20,0,1,1,-0.278138636,69,-0.957746291,0
1,4,1,33,0,1,1,0.899565745,23,-0.050827244,0
0,2,1,40,0,1,1,-0.267027662,54,-1.554403559,0
0,11,1,21,0,1,1,-0.119528022,23,-0.742949675,0
1,1,1,36,0,2,1,0.403745911,49,0.975423257,0
0,7,1,22,0,1,1,-0.295187219,69,-0.253690715,0
1,6,1,14,1,1,0,-0.000717033,49,0.58162946,0
1,1,1,21,1,2,0,-0.368554916,49,-1.649868722,0
0,4,1,36,1,1,1,0.121856403,23,1.094754711,0
1,1,1,51,1,2,0,0.438430959,49,0.080437355,0
0,2,1,36,1,2,0,0.286051897,49,1.512414798,0
0,4,1,21,0,1,1,0.019035809,23,-0.492353622,0
1,6,1,21,0,1,1,0.374293013,69,0.319100262,0
0,8,1,51,1,1,0,-0.030287507,68,0.462298007,0
0,4,1,41,1,1,0,0.131027365,51,1.190219873,0
0,1,1,30,1,2,0,0.004515119,49,0.772559786,0
1,2,1,36,1,2,0,-0.202243046,49,-0.790682256,0
0,7,1,22,0,1,1,0.545543094,23,1.715278269,0
0,1,1,4,1,2,0,-1.645728962,49,-0.062760389,0
1,1,1,52,1,2,0,0.734194487,49,0.689027768,0
0,1,1,2,0,2,1,-0.059975557,49,1.058955275,0
1,2,1,41,1,2,0,-1.645728962,49,1.500481653,0
1,1,1,41,1,2,1,-0.252624549,58,-0.921946855,0
1,1,1,21,1,2,0,-0.211472796,58,-0.361089023,0
0,8,1,29,0,1,1,0.7680565,69,1.619813106,0
0,4,1,51,1,1,0,-1.645728962,49,0.832225513,0
1,2,1,30,0,2,1,0.07641311,58,-0.850347983,0
1,2,1,36,1,2,0,0.68393056,49,0.426498571,0
1,7,1,21,0,0,1,1.498558903,69,0.653228332,0
0,2,1,16,1,2,0,-1.645728962,49,-0.408821605,0
0,6,1,12,0,1,1,-1.645728962,51,-1.017412018,1
1,7,1,21,0,1,1,1.108557862,69,1.082821565,1
0,9,1,23,0,1,1,1.330836116,23,-0.969679436,0
0,3,1,7,0,1,1,0.664648024,49,-0.993545727,0
0,2,1,22,0,2,1,0.902446368,23,-1.721467594,1
0,11,1,25,1,1,0,-1.645728962,69,-0.587818785,0
0,1,1,50,1,2,0,0.092932599,49,0.211701954,0
1,1,1,21,1,2,0,-0.097012135,49,-0.050827244,0
0,1,1,38,0,2,1,0.662531648,54,0.748693495,0
1,5,1,41,1,1,0,-0.353916649,49,-0.635551366,0
0,2,1,14,1,2,0,-0.263382793,49,0.975423257,0
0,5,1,21,1,1,0,1.085218939,69,-1.339606942,0
0,6,1,13,1,1,0,-1.645728962,23,0.689027768,0
0,5,1,11,1,1,0,-0.316527342,69,0.963490112,0
0,0,1,41,1,2,0,-0.115765576,58,-0.886147419,0
1,2,1,31,1,2,0,0.204865367,49,-0.516219913,0
1,5,1,50,0,1,1,-1.645728962,53,-0.635551366,0
1,5,1,51,0,1,1,0.886985066,23,0.844158658,1
1,1,1,14,1,2,0,-0.194718154,49,-0.540086203,0
0,2,1,31,1,1,0,-0.028229919,23,0.605495751,0
0,1,1,23,1,2,0,0.322089075,49,0.175902518,0
0,6,1,21,0,1,0,-0.098423052,23,-1.637935576,0
0,12,1,21,1,1,0,0.265652385,23,0.545830024,0
1,1,1,49,1,2,0,-0.263559158,49,0.116236791,0
1,1,1,30,1,2,0,-1.645728962,49,-0.26562386,0
0,1,1,41,1,1,0,0.188816184,23,-1.447005251,0
1,2,1,3,0,2,0,-0.491010775,49,1.011222693,0
0,3,1,16,1,1,0,-1.645728962,59,1.130554147,0
0,4,1,21,0,1,1,0.574408109,51,0.963490112,0
0,7,1,1,0,1,1,-1.645728962,69,1.214086164,0
0,7,1,21,0,1,1,-0.204006692,69,0.760626641,0
1,2,1,31,1,2,0,-0.030757812,49,-0.182091843,0
1,6,1,21,1,1,0,-0.086959349,69,-1.566336704,0
1,6,1,28,1,1,0,0.660532849,69,1.285685036,0
0,1,1,44,0,2,1,-0.029464472,58,-1.590202995,0
1,1,1,20,1,2,0,-0.499829008,49,1.2498856,0
1,1,1,23,1,2,1,-0.264970075,49,-0.623618221,0
0,1,1,12,0,2,1,0.121327309,49,-1.399272669,0
1,1,1,21,0,2,1,0.58657727,49,0.521963733,0
1,6,1,35,1,1,1,-1.645728962,53,0.999289548,0
1,8,1,51,0,0,1,1.200385059,69,1.40501649,0
1,1,1,22,1,2,0,0.978694687,49,1.727211415,0
0,5,1,21,0,1,1,0.218386658,69,-0.492353622,1
0,4,1,23,0,1,1,-1.645728962,54,0.331033408,1
0,5,1,21,0,0,1,0.143196526,69,-1.279941216,1
0,6,1,6,0,1,1,0.164242708,69,0.545830024,0
0,1,1,30,1,2,0,-0.37337555,49,-0.981612582,0
0,3,1,21,1,2,0,0.822376814,49,-1.148676617,0
0,5,1,23,0,1,1,-1.645728962,51,0.140103082,0
0,7,1,23,1,1,0,-0.623695784,69,-0.42075475,0
0,2,1,36,1,2,0,0.608799217,49,-0.850347983,0
1,1,1,42,0,2,1,-0.212413407,58,1.488548507,0
0,3,1,1,0,2,1,-1.645728962,23,1.118621001,0
1,1,1,46,0,2,0,1.037894423,49,-1.208342344,0
0,1,1,7,0,2,1,-0.260443382,58,-1.506670978,0
0,9,1,21,0,1,1,1.289978304,23,-0.146292407,0
1,6,1,41,0,1,1,0.345663151,69,-0.719083384,0
1,7,1,36,0,1,1,0.119857603,69,-1.160609762,0
0,6,1,51,0,1,1,0.323264839,23,0.879958094,0
0,3,1,34,1,1,0,-1.645728962,59,-1.208342344,0
0,1,1,3,0,2,1,0.083467696,48,0.593562606,0
0,1,1,38,1,1,0,-1.645728962,23,1.703345124,0
1,6,1,36,1,1,0,-0.484132553,49,-0.969679436,0
0,7,1,51,0,1,1,0.0305583,69,-0.038894098,0
0,9,1,39,0,1,0,0.006631495,23,-1.375406379,0
0,7,1,27,0,0,1,-0.209944302,69,1.202153019,0
0,4,1,41,0,1,0,-1.645728962,23,-1.08901089,0
0,6,1,41,1,1,0,-0.288191421,69,-0.719083384,0
0,3,1,37,0,1,1,-0.214470995,53,0.629362042,0
1,2,1,29,1,2,0,0.524438123,49,-1.709534449,0
0,1,1,10,1,2,0,-0.769079048,49,0.331033408,0
0,7,1,21,0,1,1,-0.065678014,69,0.653228332,0
1,2,1,10,1,2,0,0.025620089,49,-1.470871541,0
0,4,1,21,0,1,1,0.987924438,22,1.297618182,0
0,1,1,23,0,2,1,-0.40371027,49,1.619813106,0
1,2,1,27,1,2,0,0.381171235,48,0.796426077,0
0,0,1,7,0,2,0,0.578582072,58,1.118621001,0
1,4,1,23,0,1,1,-0.31000185,69,0.414565425,1
1,8,1,42,0,1,1,-0.25291849,57,-0.659417657,0
0,2,1,10,1,2,0,0.312330231,49,-0.253690715,0
1,1,1,44,1,2,0,-0.434338932,49,0.724827204,0
0,4,1,39,1,1,0,-0.189838732,49,-0.217891279,0
1,1,1,34,0,2,1,0.736310863,49,1.500481653,0
1,3,1,49,1,2,0,-0.217821924,49,-0.337222732,0
0,7,1,21,0,1,1,0.906914273,69,-0.945813146,0
1,11,1,21,0,0,1,1.188862568,22,-0.552019349,0
0,1,1,42,1,2,0,0.219915151,49,0.295233972,0
0,3,1,51,1,1,0,0.403804699,23,-0.563952494,0
0,6,1,46,0,1,1,0.162126333,51,-0.504286767,0
0,5,1,21,0,1,1,2.04381963,69,-1.220275489,0
1,1,1,46,1,2,0,0.58163906,49,1.643679397,0
0,5,1,21,0,1,1,0.232613406,22,-1.363473233,1
1,2,1,33,1,2,0,0.863528567,49,-1.077077745,0
0,7,1,22,0,1,1,1.181043735,69,-1.351540088,0
1,7,1,22,0,1,1,0.277821547,69,-0.993545727,0
1,2,1,5,1,2,0,-0.33210622,49,1.679478833,0
0,4,1,49,0,1,1,0.098047174,51,-1.08901089,0
0,8,1,2,0,1,1,-0.232989284,69,-1.506670978,0
1,2,1,21,1,2,0,0.466943245,49,0.438431716,0
0,5,1,41,0,1,1,-0.183783545,23,0.868024949,0
1,2,1,21,1,2,0,1.338184643,49,0.844158658,0
1,3,1,51,1,1,0,0.656887979,69,-0.432687895,0
0,12,1,21,1,1,0,0.015567304,22,0.629362042,0
1,1,1,22,1,2,0,0.214447847,49,-1.184476053,0
1,6,1,21,0,0,1,0.423087234,69,-0.277557006,1
0,4,1,21,0,1,1,1.553231947,23,-1.065144599,0
1,12,1,21,0,1,1,0.558300137,69,1.261818746,0
1,2,1,10,1,2,0,0.354069866,49,-0.003094662,0
1,1,1,36,0,2,1,0.904445167,49,0.760626641,0
1,1,1,21,0,2,1,0.188992548,69,1.237952455,0
1,2,1,49,0,2,1,-0.109416449,49,0.390699134,0
1,9,1,49,0,1,1,-0.543449866,23,-1.303807506,0
1,5,1,21,0,1,1,1.022668275,23,0.259434536,0
0,7,1,21,0,1,1,1.974214379,69,-0.492353622,0
1,2,1,29,1,2,0,-0.683659767,49,0.58162946,0
0,6,1,36,1,1,0,0.16153845,69,-1.053211454,0
0,7,1,51,0,1,1,-1.645728962,69,1.07088842,1
1,11,1,21,1,1,0,2.189908353,69,0.06850421,0
0,5,1,21,0,1,1,0.543955812,51,-1.530537268,1
0,7,1,41,0,1,1,-0.083020539,69,1.464682217,0
0,6,1,41,1,1,0,-0.306474557,22,-1.685668158,0
1,10,1,14,0,1,1,-1.645728962,58,-0.528153058,0
0,4,1,41,1,1,0,-0.200479399,23,-0.766815965,0
0,5,1,21,0,0,1,0.710032529,69,0.629362042,1
1,2,1,46,1,2,0,0.155012958,49,-0.635551366,0
0,1,1,22,1,2,0,0.87828441,49,0.724827204,0
1,2,1,21,0,2,0,0.591926998,49,-0.850347983,0
0,7,1,21,0,1,1,0.189227701,69,0.89189124,1
0,3,1,10,1,2,0,0.169298495,49,0.152036227,0
1,2,1,24,1,2,0,0.188345878,49,0.927690676,0
1,1,1,37,0,2,1,0.132379494,49,1.655612542,0
0,5,1,23,1,1,0,0.348249832,23,-1.148676617,0
1,4,1,41,1,1,0,0.410506556,49,0.772559786,0
0,1,1,23,0,2,1,-0.381076806,49,1.548214234,0
0,1,1,51,0,2,1,0.976225582,69,-0.289490151,0
0,10,1,20,0,1,1,0.432316985,69,-0.898080564,0
0,1,1,42,0,2,1,0.402334993,49,1.488548507,0
1,1,1,21,1,2,0,-0.203830328,49,0.712894059,0
0,5,1,21,0,1,0,1.221019724,22,0.903824385,0
1,12,1,49,1,1,0,0.1717676,23,-0.957746291,0
0,1,1,51,0,2,1,-0.460440901,69,1.440815926,0
1,1,1,35,1,2,0,0.14637109,49,1.619813106,0
0,9,1,21,0,1,1,-0.108534625,23,-1.566336704,0
1,10,1,21,0,0,1,0.408213815,53,0.438431716,0
0,8,1,21,0,1,1,1.253764762,22,1.011222693,0
0,3,1,31,0,2,0,-1.645728962,0,-0.93388,0
1,1,1,46,1,2,0,0.812382817,49,1.345350763,0
0,1,1,49,0,2,0,-0.7313958,49,-1.26800807,0
0,9,1,21,1,1,1,0.387108845,69,0.175902518,0
1,5,1,3,0,1,1,0.291636778,70,1.393083345,0
1,5,1,36,0,1,1,-0.068499849,19,-1.42313896,0
1,0,1,24,1,2,1,0.000752673,58,0.152036227,0
1,0,1,20,0,2,1,-0.47666645,58,1.261818746,0
0,2,1,28,0,2,1,0.191755595,49,-0.790682256,0
1,6,1,33,1,1,0,0.124560661,23,-1.399272669,0
0,2,1,10,1,2,0,1.858519165,49,-0.074693535,0
0,1,1,9,0,2,0,-0.207475197,49,0.557763169,0
1,11,1,21,0,0,1,0.830254436,22,-1.649868722,0
1,1,1,36,1,2,0,-1.645728962,49,-0.277557006,0
0,5,1,21,0,1,1,-0.170967713,28,-1.554403559,0
0,4,1,23,1,1,1,-0.490658046,51,1.202153019,0
0,3,1,34,0,1,1,-1.645728962,53,0.474231152,1
1,1,1,51,1,2,0,-0.314058237,49,-0.42075475,0
0,1,1,21,1,2,0,3.831157837,49,0.331033408,0
0,1,1,51,0,2,1,-1.645728962,58,-1.542470414,0
1,10,1,13,1,1,0,-1.645728962,23,0.080437355,0
1,1,1,46,1,2,0,0.987748073,49,0.104303646,0
0,1,1,41,1,2,0,0.216093917,49,-1.387339524,0
0,4,1,21,0,1,1,0.288344638,69,0.903824385,0
1,4,1,21,1,1,0,-1.645728962,23,1.285685036,0
1,6,1,21,1,1,0,0.439430359,69,0.223635099,0
0,9,1,21,0,0,1,0.305922315,69,-0.57588564,1
0,7,1,36,1,1,0,-1.645728962,23,-0.695217093,0
1,6,1,51,0,1,1,0.311742349,109,1.58401367,1
1,8,1,23,0,1,1,-0.49877082,52,-0.468487331,0
0,1,1,22,0,2,1,-0.027583249,49,0.820292367,1
1,1,1,42,1,2,0,-0.031228118,49,1.524347944,0
1,7,1,21,1,1,0,0.579934201,23,-1.053211454,0
0,5,1,21,0,1,1,-1.645728962,69,0.569696315,0
1,1,1,19,1,2,0,-0.369436739,23,-1.387339524,0
0,1,1,41,1,2,0,-0.518170932,49,0.712894059,0
0,10,1,22,1,1,0,-1.645728962,34,1.40501649,0
0,6,1,27,0,1,1,1.265110888,69,-1.136743471,0
1,1,1,40,1,2,0,-1.645728962,49,1.154420437,0
0,1,1,41,0,2,0,0.01568488,58,1.679478833,0
0,4,1,43,1,1,0,-1.645728962,69,-0.886147419,0
0,6,1,46,0,1,1,-0.554972357,114,-1.291874361,0
0,2,1,51,0,1,1,0.427261198,51,-0.003094662,1
0,9,1,21,0,1,1,0.228086714,23,-1.518604123,1
0,6,1,27,0,2,0,-1.645728962,0,0.366832844,0
0,5,1,10,1,1,0,-0.289837491,23,1.715278269,0
0,6,1,17,1,1,0,0.375939083,23,-1.60213614,0
0,12,1,21,0,0,1,1.757403429,69,1.452749071,0
1,5,1,22,0,1,1,-0.328520139,69,-1.447005251,1
1,0,1,46,0,2,1,-0.88089424,58,1.727211415,0
0,4,1,22,0,1,0,-1.645728962,53,-0.050827244,0
0,6,1,21,0,1,1,-0.077612022,102,-0.528153058,0
1,1,1,21,0,2,1,0.849419395,22,0.951556966,1
1,2,1,21,1,2,0,0.926667114,49,1.273751891,0
0,8,1,33,0,1,1,-1.645728962,23,1.357283908,0
0,6,1,51,0,1,1,0.521263559,23,1.691411979,1
0,1,1,21,0,2,0,-1.645728962,58,1.416949635,0
1,1,1,36,0,1,1,-0.095953947,59,-0.217891279,0
0,5,1,21,0,1,1,-1.645728962,22,-0.110492971,1
0,3,1,7,0,1,1,-1.645728962,58,-0.647484512,0
0,8,1,26,0,1,1,0.462710494,23,-1.649868722,0
0,10,1,21,0,1,1,-1.645728962,23,-1.506670978,0
0,3,1,36,0,2,0,0.13549527,49,-1.458938396,1
1,10,1,21,0,1,1,2.103195731,23,-0.57588564,0
0,11,1,40,0,1,1,-0.335574725,69,-1.065144599,0
0,3,1,21,0,2,1,2.197139304,69,0.235568245,0
1,2,1,21,1,2,0,1.017788853,49,-0.993545727,0
0,9,1,21,1,1,0,1.418195409,22,0.510030588,0
0,10,1,21,0,0,1,0.68657603,69,-0.57588564,0
1,1,1,52,0,2,0,-0.17108529,49,-1.029345163,0
0,1,1,31,0,2,1,0.028324347,49,-0.838414837,0
0,3,1,51,0,2,0,-1.645728962,0,-1.100944035,0
0,7,1,2,1,1,0,-1.645728962,58,-0.516219913,0
0,1,1,30,0,2,1,-1.645728962,49,1.40501649,0
0,3,1,24,0,1,1,-0.233753531,54,1.393083345,1
1,1,1,26,1,2,0,-1.645728962,69,-0.26562386,0
1,1,1,41,0,2,1,-1.645728962,49,0.342966553,0
1,3,1,21,0,1,0,-0.366203387,23,-0.003094662,0
0,1,1,39,0,2,1,0.228674596,49,0.295233972,0
0,8,1,51,0,1,1,2.250519006,52,0.271367681,0
1,2,1,3,1,2,0,-1.645728962,58,0.724827204,0
0,1,1,40,1,2,0,-0.408707269,49,-1.363473233,0
0,2,1,14,1,2,0,-0.17766957,49,0.832225513,0
0,1,1,51,1,2,0,0.407155627,69,-0.719083384,0
0,5,1,21,0,1,1,1.325780329,69,-0.062760389,1
0,1,1,43,0,2,1,-1.645728962,53,1.536281089,0
0,1,1,30,0,2,1,0.304393821,69,-1.017412018,1
1,2,1,51,1,2,0,1.656170117,49,-1.637935576,0
0,1,1,33,0,2,1,0.571174757,49,0.235568245,0
0,6,1,21,0,1,1,1.597499475,22,0.342966553,1
0,10,1,24,0,1,0,-1.645728962,49,1.667545688,0
0,2,1,27,1,2,0,-0.117235282,49,1.106687856,0
0,6,1,36,0,1,1,0.370236626,19,-1.148676617,0
1,5,1,21,0,1,1,0.907208214,69,-1.220275489,1
1,7,1,42,1,1,0,0.352658949,23,-0.516219913,0
1,1,1,40,1,2,0,0.024150384,58,0.832225513,0
0,2,1,7,1,2,0,-0.243982681,49,-0.862281128,0
0,5,1,21,0,1,1,0.159480863,69,-0.373022168,0
0,1,1,21,1,2,0,2.564095364,50,-0.874214274,0
1,1,1,31,1,2,0,-0.147158485,49,0.724827204,0
0,1,1,4,1,2,0,-0.147452426,58,0.342966553,0
0,1,1,21,0,2,1,0.140844997,49,1.452749071,0
0,3,1,23,0,1,1,-0.254858501,23,-0.015027808,1
0,1,1,33,0,2,0,-0.122820162,49,1.237952455,0
1,1,1,21,0,2,1,0.007160589,49,0.187835663,1
0,1,1,40,0,1,1,0.147664431,69,1.488548507,1
1,10,1,21,0,1,0,1.174753396,69,1.691411979,0
1,7,1,21,0,1,1,1.151120532,69,0.939623821,0
1,3,1,28,0,2,1,-1.645728962,49,0.020771628,1
1,11,1,21,1,1,1,1.395738309,69,1.07088842,0
0,6,1,3,1,1,0,0.080881015,69,-0.945813146,0
0,4,1,42,0,1,1,-0.13116809,12,-1.26800807,1
1,6,1,21,0,1,1,0.690926358,69,0.056571064,0
0,4,1,5,0,1,1,-0.490128952,23,-0.957746291,0
0,3,1,21,0,2,1,1.272341839,23,1.655612542,1
0,5,1,21,0,1,1,-0.101715192,23,0.295233972,1
0,6,1,29,0,1,1,0.114272723,69,1.393083345,1
0,1,1,3,1,2,0,-0.292894479,69,0.856091803,0
0,7,1,10,1,1,0,-0.443686259,69,-0.647484512,0
1,6,1,13,0,1,1,-1.645728962,69,0.617428896,1
1,4,1,36,1,1,0,0.329496391,82,1.381150199,0
0,4,1,21,0,1,0,0.368649344,69,-1.041278309,0
1,8,1,21,1,1,0,1.315786332,23,1.237952455,0
1,1,1,38,0,2,1,-0.071615624,49,0.438431716,0
1,5,1,33,0,0,1,0.116565463,23,0.533896879,0
0,1,1,23,1,2,0,-0.130227478,49,-1.029345163,0
1,2,1,46,1,2,0,-1.645728962,49,0.187835663,0
0,7,1,21,0,1,1,0.951416954,69,0.223635099,0
1,1,1,41,1,2,0,-0.035637234,49,0.557763169,0
1,3,1,36,0,1,1,-1.645728962,53,-0.194024988,1
0,6,1,51,0,1,1,1.09774083,109,1.381150199,0
0,1,1,12,0,2,1,0.022269161,49,0.414565425,0
0,9,1,9,1,1,0,0.944597521,69,1.07088842,0
0,6,1,42,1,1,0,0.115977581,69,-0.444621041,0
1,1,1,51,1,1,0,-1.645728962,54,-1.077077745,0
1,9,1,27,0,1,1,0.953827271,23,1.023155838,0
0,5,1,5,1,1,0,0.834545976,70,1.07088842,0
0,1,1,42,1,2,0,0.075825228,49,-1.387339524,0
1,1,1,3,0,2,1,0.292753754,49,1.607879961,0
0,4,1,36,0,1,1,0.073003393,54,0.116236791,1
0,6,1,43,0,1,1,-1.645728962,46,-0.480420477,0
1,1,1,28,0,2,1,0.251249272,49,0.295233972,0
0,10,1,21,0,1,1,1.20003233,23,0.641295187,0
0,3,1,41,0,1,1,0.696511239,64,0.700960914,0
0,1,1,10,0,1,0,0.68786937,23,-0.659417657,0
1,5,1,21,1,1,0,0.554772844,69,0.319100262,0
1,6,1,21,0,1,1,0.452069826,53,-1.518604123,1
0,1,1,33,0,2,1,0.341430399,49,0.474231152,0
0,1,1,52,0,2,1,0.316856924,49,-1.649868722,0
0,5,1,33,1,1,0,0.647599441,69,0.903824385,0
1,8,1,21,0,1,1,-1.645728962,54,-0.683283948,0
1,7,1,51,0,1,1,-1.645728962,69,-0.647484512,0
0,5,1,21,0,1,1,0.568117769,23,-0.337222732,0
1,1,1,21,1,2,0,0.554831632,50,0.700960914,0
0,1,1,36,1,2,0,0.128381895,49,-1.649868722,0
1,2,1,17,0,2,0,-0.161032504,49,0.438431716,0
0,2,1,4,0,2,1,0.13249707,23,-1.363473233,0
0,5,1,27,0,1,1,-0.444862023,51,-1.649868722,1
0,4,1,36,0,1,1,0.599393102,23,-1.220275489,1
0,9,1,21,0,0,1,0.515384737,23,-1.303807506,1
1,1,1,21,1,2,0,-0.130521419,49,-1.256074925,0
0,6,1,21,0,1,1,1.130897385,69,-0.08662668,1
1,4,1,11,0,1,1,-1.645728962,53,0.104303646,0
0,5,1,19,0,1,0,0.197810781,73,-0.492353622,0
0,7,1,21,0,1,1,0.845539372,69,0.73676035,0
1,4,1,12,0,1,1,-0.533926174,73,0.426498571,0
0,10,1,21,0,1,1,1.264816947,69,-0.26562386,0
1,1,1,36,1,2,0,0.075884016,49,-0.659417657,0
1,2,1,24,1,2,0,0.251072907,49,0.104303646,0
1,4,1,21,1,1,0,0.830372012,79,-0.026960953,0
0,2,1,51,1,2,0,-0.070557436,49,0.975423257,0
1,4,1,21,0,1,1,0.238962534,69,-1.053211454,0
1,1,1,21,0,2,1,0.906855484,23,0.390699134,1
1,1,1,28,0,2,0,-0.431517098,49,0.128169937,0
1,1,1,24,1,2,0,0.357832312,49,0.760626641,0
1,11,1,21,1,1,0,0.335551577,69,-0.766815965,0
0,4,1,51,0,0,1,-0.141867545,59,1.22601931,1
1,1,1,22,1,2,0,-0.005361302,49,-0.026960953,0
1,1,1,41,0,2,1,-0.178904123,58,1.655612542,0
1,1,1,21,1,2,0,-0.065971955,50,0.104303646,0
1,8,1,21,0,1,1,1.05253269,69,-1.26800807,0
0,2,1,41,1,2,0,0.366768121,58,0.677094623,0
0,6,1,21,1,1,0,1.454702892,69,0.760626641,0
1,1,1,51,0,2,1,1.292564986,49,-1.649868722,0
0,5,1,21,1,1,0,2.293375617,23,-1.494737832,0
1,2,1,31,1,2,0,-0.090427854,49,1.655612542,0
1,8,1,0,0,1,1,-1.645728962,22,1.428882781,0
0,11,1,41,0,1,1,0.379113647,69,-0.110492971,0
0,6,1,46,1,1,0,-0.172496207,103,1.655612542,0
1,5,1,21,0,1,1,0.669292293,23,-0.862281128,0
1,3,1,10,0,2,0,-1.645728962,0,0.653228332,0
0,4,1,23,0,1,1,0.00645513,23,-0.301423296,0
0,2,1,49,1,2,0,-0.612526022,49,0.354899698,0
0,1,1,21,1,2,0,0.451834673,49,1.416949635,0
1,10,1,51,1,1,0,1.111673638,109,1.428882781,0
1,4,1,34,0,1,1,0.012745469,23,1.357283908,1
0,4,1,24,1,1,0,-1.645728962,49,-1.363473233,0
1,11,1,51,0,1,1,-1.645728962,58,1.297618182,0
1,1,1,2,1,2,0,-0.27666893,49,1.094754711,0
1,1,1,14,0,1,0,0.476525725,23,0.498097443,0
1,4,1,21,0,1,1,-0.076436258,59,0.593562606,1
0,5,1,21,0,1,1,0.25724567,23,0.748693495,1
0,2,1,7,0,2,1,-1.645728962,49,-1.518604123,0
0,2,1,31,1,2,0,0.587459093,49,1.178286728,0
0,9,1,10,0,1,1,0.602861607,67,-1.363473233,0
1,1,1,14,1,2,0,-0.308296992,49,0.450364861,0
0,1,1,29,1,2,0,-0.043220915,58,0.91575753,0
0,1,1,41,0,2,0,-0.298302995,49,-0.874214274,0
0,2,1,21,0,2,1,1.207674798,23,-0.969679436,1
0,6,1,51,1,1,0,-1.645728962,69,0.331033408,0
0,3,1,21,1,2,0,-0.134636594,23,-1.721467594,0
1,9,1,51,0,1,1,0.983985627,23,-0.003094662,1
1,9,1,51,0,1,1,-0.548329288,23,0.545830024,1
0,7,1,21,0,1,1,1.003620892,69,0.044637919,0
1,2,1,25,1,2,0,-1.645728962,49,0.712894059,0
1,7,1,23,0,1,0,-0.145923932,69,1.261818746,0
0,1,1,51,1,2,0,1.317726343,49,0.235568245,0
0,1,1,51,1,2,0,0.170356683,49,0.89189124,0
0,1,1,42,1,2,0,0.02326856,49,0.163969373,0
1,4,1,21,0,1,1,1.062291534,69,1.548214234,0
1,1,1,51,0,2,0,0.137846798,49,-0.182091843,0
0,7,1,21,0,1,1,1.253059303,96,0.366832844,0
0,5,1,7,1,1,0,0.640956372,23,-1.363473233,0
0,1,1,9,1,2,0,0.904268803,58,-0.182091843,0
0,5,1,10,1,1,0,-1.645728962,30,0.032704774,0
0,1,1,21,0,1,1,0.869466177,51,-0.611685076,0
0,4,1,16,0,1,1,-0.047571243,23,-1.649868722,1
0,2,1,21,1,2,0,1.096623854,49,1.703345124,0
0,4,1,3,0,1,1,3.530691252,49,0.032704774,1
0,6,1,46,0,1,1,0.064361525,105,1.500481653,0
1,2,1,28,0,2,0,0.398219818,49,0.271367681,0
0,2,1,36,1,2,0,0.516736866,49,-1.482804687,0
0,11,1,51,0,1,1,0.312565384,82,0.617428896,0
1,10,1,21,0,0,1,0.539781848,69,1.536281089,0
1,5,1,21,0,1,1,0.544896423,23,0.939623821,0
0,6,1,21,0,1,1,0.532198168,23,1.691411979,0
0,1,1,21,0,2,1,0.352717737,69,1.345350763,0
0,7,1,21,0,1,1,1.099798417,69,0.474231152,0
0,7,1,42,0,0,1,0.092344717,23,-0.396888459,0
1,2,1,36,1,2,0,0.058953009,49,1.703345124,0
0,6,1,21,0,1,1,0.629551458,69,-0.253690715,0
1,1,1,39,0,2,1,0.184054338,58,1.488548507,0
0,1,1,52,1,2,0,0.111744829,49,1.667545688,0
0,1,1,21,1,2,0,0.808855524,49,1.572080525,0
1,2,1,20,0,2,1,-0.866726279,49,-0.110492971,0
1,1,1,10,1,2,0,-1.645728962,23,1.428882781,0
0,6,1,21,0,1,1,0.684224501,69,0.677094623,0
0,1,1,3,1,2,0,-1.645728962,49,0.939623821,0
1,1,1,40,0,2,1,0.022915831,49,-0.850347983,0
1,6,1,50,0,1,1,-1.645728962,53,0.307167117,0
